"","id","Data.source.citation","Class","Order","Family","Genus","Species","Sub.species","Authority","Common.Name","Location.of.population","Country.list","Region","Decimal.Latitude","Decimal.Longitude","Are.coordinates.for.specific.location.","system","biome","realm","Native","Alien","Invasive","Units","Sampling.method","Data.transformed","mu","lCI","uCI","sigma^2","tau^2","x0","Start","End"
"5276",14030,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Piciformes","Picidae","Hylatomus","pileatus",NA,"(Linnaeus, 1758)","Pileated woodpecker","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0263157894081491,0.0192752368054615,0.0333563420108367,0.000490326027108634,5.14641638421459e-11,-0.0060367896229166,1,39
"5277",14031,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Piciformes","Picidae","Hylatomus","pileatus",NA,"(Linnaeus, 1758)","Pileated woodpecker","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0263157894736842,0.0110411619477405,0.0415904169996279,0.00230787727773325,3.40466372347454e-24,-0.00401755734455368,1,39
"5278",14032,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Piciformes","Picidae","Hylatomus","pileatus",NA,"(Linnaeus, 1758)","Pileated woodpecker","QuÌ©bec","Canada","North America",52.941847,-73.107078,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0263157894736847,0.0158370532094345,0.0367945257379348,0.00108614866733541,6.64076692655726e-15,-0.00799978115777486,1,39
"5279",14033,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Piciformes","Picidae","Hylatomus","pileatus",NA,"(Linnaeus, 1758)","Pileated woodpecker","Saskatchewan","Canada","North America",55.410147,-105.758445,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0277777777136529,0.0209588253122121,0.0345967301150936,0.000435738239144995,3.37954379943868e-11,-0.00648543279093656,1,37
"5280",14034,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Mimidae","Dumetella","carolinensis",NA,"(Linnaeus, 1766)","Grey catbird / Gray catbird","Alberta","Canada","North America",55.142948,-114.807219,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0251043734561987,0.0154757731369623,0.034732973775435,0.000810624306909096,0.00215433634444321,0.00815311270526256,1,37
"5281",14035,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Mimidae","Dumetella","carolinensis",NA,"(Linnaeus, 1766)","Grey catbird / Gray catbird","British Columbia","Canada","North America",56.159482,-125.441985,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0205536269541161,0.000513902021113358,0.0405933518871189,0.00384742885709399,0.0036751125680148,0.0512215627866414,1,39
"5282",14036,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Mimidae","Dumetella","carolinensis",NA,"(Linnaeus, 1766)","Grey catbird / Gray catbird","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.00564195843126856,-0.0265283399979276,0.0152444231353904,0.00392855028843403,0.0180720399118787,0.621574147932723,1,39
"5283",14037,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Mimidae","Dumetella","carolinensis",NA,"(Linnaeus, 1766)","Grey catbird / Gray catbird","New Brunswick","Canada","North America",46.666605,-66.291594,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0259523911313343,-0.0440126850495962,-0.00789209721307232,0.00321574137044998,0.000214967720585128,0.999194380104907,1,39
"5284",14038,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Mimidae","Dumetella","carolinensis",NA,"(Linnaeus, 1766)","Grey catbird / Gray catbird","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0251408448309878,-0.0314882893186776,-0.0187934003432981,0.000336298989768318,0.00395888611345859,0.9689511074229,1,39
"5285",14039,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Mimidae","Dumetella","carolinensis",NA,"(Linnaeus, 1766)","Grey catbird / Gray catbird","Ontario","Canada","North America",51.433288,-87.125633,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.024003349143308,-0.0387871415018272,-0.00921955678478881,0.00197038026994441,0.00890140524393479,0.988470102559212,1,39
"5286",14040,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Mimidae","Dumetella","carolinensis",NA,"(Linnaeus, 1766)","Grey catbird / Gray catbird","QuÌ©bec","Canada","North America",52.941847,-73.107078,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.022079603025343,-0.035340784933837,-0.00881842111684905,0.00170050470633412,0.00103435234588975,0.897458754376365,1,39
"5287",14041,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Mimidae","Dumetella","carolinensis",NA,"(Linnaeus, 1766)","Grey catbird / Gray catbird","Saskatchewan","Canada","North America",55.410147,-105.758445,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0112182080093104,-0.0133094414860958,0.0357458575047167,0.00545652657687728,0.0222080264721195,0.385816954314746,1,39
"5288",14042,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Brewster, 1895","Alder flycatcher","Alberta","Canada","North America",55.142948,-114.807219,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0272015276870131,-0.0304445458309678,-0.0239585095430583,7.99840739690269e-11,0.011547627803313,0.97400676781452,1,37
"5289",14043,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Brewster, 1895","Alder flycatcher","British Columbia","Canada","North America",56.159482,-125.441985,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.015142649136563,-0.0390224715218368,0.0087371732487108,0.00549476132990974,0.00402918437368281,0.966415475148613,1,39
"5290",14044,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Brewster, 1895","Alder flycatcher","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.017835538378944,-0.0426387078451383,0.0783097846030263,0.0361070099326637,0.00134191819026206,0.0191575252158766,1,39
"5291",14045,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Brewster, 1895","Alder flycatcher","New Brunswick","Canada","North America",46.666605,-66.291594,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0160800671193849,-0.0360951150011781,0.00393498076240833,0.00367507803630985,0.0120538692305913,0.665085401613719,1,39
"5292",14046,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Brewster, 1895","Alder flycatcher","Newfoundland and Labrador","Canada","North America",53.003392,-60.79843,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0185904434029114,-0.0417564666137017,0.0789373534195244,0.0320774816280969,0.00281215417905425,0.0105178042318803,1,35
"5293",14047,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Brewster, 1895","Alder flycatcher","Northwest Territories","Canada","North America",64.407745,-120.52011,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0170520478871872,-0.048932638211931,0.0830367339863055,0.0383947907879941,0.00251794641565122,0.0307270054697119,1,35
"5294",14048,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Brewster, 1895","Alder flycatcher","Nova Scotia and Prince Edward Island","Canada","North America",45.290147,-62.735984,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.000923361034164343,-0.0644247818740437,0.0662715039423724,0.0422413660190962,4.37389153377882e-16,0.202059095106223,1,39
"5295",14049,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Brewster, 1895","Alder flycatcher","Ontario","Canada","North America",51.433288,-87.125633,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0114763875486,0.00538547765155582,0.0175672974456443,3.41916647410418e-08,0.0477014718649505,0.311371742518,1,39
"5296",14050,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Brewster, 1895","Alder flycatcher","QuÌ©bec","Canada","North America",52.941847,-73.107078,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0192307692307694,-0.0392839434629605,0.0777454819244993,0.0338689402493571,3.01013745306547e-16,-0.00923076923079556,1,39
"5297",14051,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Brewster, 1895","Alder flycatcher","Saskatchewan","Canada","North America",55.410147,-105.758445,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0203863735894421,-0.0425864910917499,0.00181374391286569,0.00464131146814151,0.00808138084387467,0.957129987344024,1,39
"5298",14052,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","alnorum",NA,"Brewster, 1895","Alder flycatcher","Yukon","Canada","North America",63.748366,-136.036766,FALSE,"Terrestrial","Tundra","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",-0.0226243251725987,-0.0489290613955511,0.00368041105035357,0.00580114550929007,0.0194084618327472,0.960377907577318,1,36
"5299",14053,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","flaviventris",NA,"(Baird & Girard, 1843)","Yellow-bellied flycatcher","British Columbia","Canada","North America",56.159482,-125.441985,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.0247209001314486,0.00428454243998094,0.0451572578229163,0.00408976670105901,0.000928390221447256,0.0057872774439613,1,39
"5300",14054,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Empidonax","flaviventris",NA,"(Baird & Girard, 1843)","Yellow-bellied flycatcher","Manitoba","Canada","North America",55.443204,-97.404876,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual Index","Volunteer survey of set routes during peak breeding season","No",0.00941586748042378,-0.0628078615495093,0.0816395965103569,0.0502399730046266,1.28822054932965e-13,0.000584132519817694,1,38
